"from","to","weight"
"Duchess","Gloucester",4
"Duchess","Herald",1
"Duchess","Horner",2
"Duchess","Hume",2
"Duchess","King Henry Vi",2
"Duchess","Margaret Jourdain",1
"Duchess","Messenger",1
"Duchess","Peter",2
"Duchess","Queen Margaret",2
"Duchess","Salisbury",2
"Duchess","Second Neighbour",1
"Duchess","Second Petitioner",1
"Duchess","Servant",1
"Duchess","Servants",1
"Duchess","Sheriff",1
"Duchess","Somerset",1
"Duchess","Spirit",1
"Duchess","Suffolk",2
"Duchess","Third Neighbour",1
"Duchess","Warwick",1
"Duchess","York",3
"Duchess","Stanley",1
"Edward","Iden",1
"Edward","King Henry Vi",1
"Edward","Queen Margaret",1
"Edward","Richard",1
"Edward","Salisbury",1
"Edward","Somerset",1
"Edward","Warwick",1
"Edward","York",1
"Edward","Young Clifford",1
"First Gentleman","Master",1
"First Gentleman","Second Gentleman",1
"First Gentleman","Suffolk",1
"First Gentleman","Whitmore",1
"First Murder","First Murderer",1
"First Murder","King Henry Vi",1
"First Murder","Queen Margaret",1
"First Murder","Salisbury",1
"First Murder","Second Murderer",1
"First Murder","Somerset",1
"First Murder","Suffolk",1
"First Murder","Warwick",1
"First Murder","Vaux",1
"First Murderer","King Henry Vi",1
"First Murderer","Queen Margaret",1
"First Murderer","Salisbury",1
"First Murderer","Second Murderer",1
"First Murderer","Somerset",1
"First Murderer","Suffolk",1
"First Murderer","Warwick",1
"First Murderer","Vaux",1
"First Neighbour","Gloucester",1
"First Neighbour","Horner",1
"First Neighbour","King Henry Vi",1
"First Neighbour","Peter",1
"First Neighbour","Queen Margaret",1
"First Neighbour","Salisbury",1
"First Neighbour","Second Neighbour",1
"First Neighbour","Suffolk",1
"First Neighbour","Third Neighbour",1
"First Neighbour","York",1
"First Petitioner","Gloucester",1
"First Petitioner","Horner",1
"First Petitioner","King Henry Vi",1
"First Petitioner","Peter",1
"First Petitioner","Queen Margaret",1
"First Petitioner","Salisbury",1
"First Petitioner","Second Petitioner",1
"First Petitioner","Somerset",1
"First Petitioner","Suffolk",1
"First Petitioner","Warwick",1
"First Petitioner","York",1
"Gloucester","Herald",1
"Gloucester","Horner",2
"Gloucester","Hume",1
"Gloucester","King Henry Vi",5
"Gloucester","Mayor",1
"Gloucester","Messenger",1
"Gloucester","Peter",2
"Gloucester","Queen Margaret",5
"Gloucester","Salisbury",3
"Gloucester","Second Neighbour",1
"Gloucester","Second Petitioner",1
"Gloucester","Servant",1
"Gloucester","Servants",1
"Gloucester","Sheriff",1
"Gloucester","Simpcox",1
"Gloucester","Somerset",3
"Gloucester","Suffolk",5
"Gloucester","Third Neighbour",1
"Gloucester","Townsman",1
"Gloucester","Warwick",2
"Gloucester","Wife",1
"Gloucester","York",4
"Gloucester","Post",1
"Gloucester","Stanley",1
"Herald","Servant",1
"Herald","Servants",1
"Herald","Sheriff",1
"Herald","Stanley",1
"Holland","Messenger",1
"Holland","Michael",1
"Holland","Say",1
"Holland","Sir Humphrey",1
"Holland","Smith",2
"Holland","William Stafford",1
"Horner","King Henry Vi",2
"Horner","Peter",2
"Horner","Queen Margaret",2
"Horner","Salisbury",2
"Horner","Second Neighbour",1
"Horner","Second Petitioner",1
"Horner","Somerset",1
"Horner","Suffolk",2
"Horner","Third Neighbour",1
"Horner","Warwick",1
"Horner","York",2
"Hume","Margaret Jourdain",1
"Hume","Messenger",1
"Hume","Spirit",1
"Hume","York",1
"Iden","King Henry Vi",1
"Iden","Queen Margaret",1
"Iden","Richard",1
"Iden","Salisbury",1
"Iden","Somerset",1
"Iden","Warwick",1
"Iden","York",1
"Iden","Young Clifford",1
"King Henry Vi","Mayor",1
"King Henry Vi","Messenger",2
"King Henry Vi","Peter",2
"King Henry Vi","Queen Margaret",9
"King Henry Vi","Richard",2
"King Henry Vi","Salisbury",6
"King Henry Vi","Say",1
"King Henry Vi","Second Murderer",1
"King Henry Vi","Second Neighbour",1
"King Henry Vi","Second Petitioner",1
"King Henry Vi","Simpcox",1
"King Henry Vi","Somerset",6
"King Henry Vi","Suffolk",6
"King Henry Vi","Third Neighbour",1
"King Henry Vi","Townsman",1
"King Henry Vi","Warwick",6
"King Henry Vi","Wife",1
"King Henry Vi","York",6
"King Henry Vi","Young Clifford",2
"King Henry Vi","Post",1
"King Henry Vi","Vaux",1
"Margaret Jourdain","Spirit",1
"Margaret Jourdain","York",1
"Master","Second Gentleman",1
"Master","Suffolk",1
"Master","Whitmore",1
"Mayor","Queen Margaret",1
"Mayor","Simpcox",1
"Mayor","Suffolk",1
"Mayor","Townsman",1
"Mayor","Wife",1
"Messenger","Queen Margaret",1
"Messenger","Say",2
"Messenger","Smith",1
"Messenger","Somerset",1
"Michael","Sir Humphrey",1
"Michael","Smith",1
"Michael","William Stafford",1
"Peter","Queen Margaret",2
"Peter","Salisbury",2
"Peter","Second Neighbour",1
"Peter","Second Petitioner",1
"Peter","Somerset",1
"Peter","Suffolk",2
"Peter","Third Neighbour",1
"Peter","Warwick",1
"Peter","York",2
"Queen Margaret","Richard",2
"Queen Margaret","Salisbury",5
"Queen Margaret","Say",1
"Queen Margaret","Second Murderer",1
"Queen Margaret","Second Neighbour",1
"Queen Margaret","Second Petitioner",1
"Queen Margaret","Simpcox",1
"Queen Margaret","Somerset",5
"Queen Margaret","Suffolk",6
"Queen Margaret","Third Neighbour",1
"Queen Margaret","Townsman",1
"Queen Margaret","Warwick",5
"Queen Margaret","Wife",1
"Queen Margaret","York",6
"Queen Margaret","Young Clifford",2
"Queen Margaret","Post",1
"Queen Margaret","Vaux",1
"Richard","Salisbury",2
"Richard","Somerset",1
"Richard","Warwick",3
"Richard","York",3
"Richard","Young Clifford",2
"Salisbury","Second Murderer",1
"Salisbury","Second Neighbour",1
"Salisbury","Second Petitioner",1
"Salisbury","Somerset",4
"Salisbury","Suffolk",4
"Salisbury","Third Neighbour",1
"Salisbury","Warwick",7
"Salisbury","York",6
"Salisbury","Young Clifford",1
"Salisbury","Vaux",1
"Salisbury","Both",1
"Say","Smith",1
"Scales","First Citizen",1
"Second Gentleman","Suffolk",1
"Second Gentleman","Whitmore",1
"Second Murderer","Somerset",1
"Second Murderer","Suffolk",1
"Second Murderer","Warwick",1
"Second Murderer","Vaux",1
"Second Neighbour","Suffolk",1
"Second Neighbour","Third Neighbour",1
"Second Neighbour","York",1
"Second Petitioner","Somerset",1
"Second Petitioner","Suffolk",1
"Second Petitioner","Warwick",1
"Second Petitioner","York",1
"Servant","Servants",1
"Servant","Sheriff",1
"Servant","Stanley",1
"Servants","Sheriff",1
"Servants","Stanley",1
"Sheriff","Stanley",1
"Simpcox","Suffolk",1
"Simpcox","Townsman",1
"Simpcox","Wife",1
"Sir Humphrey","Smith",1
"Sir Humphrey","William Stafford",1
"Smith","Soldier",1
"Smith","William Stafford",1
"Somerset","Suffolk",4
"Somerset","Warwick",4
"Somerset","York",4
"Somerset","Young Clifford",1
"Somerset","Post",1
"Somerset","Vaux",1
"Spirit","York",1
"Suffolk","Third Neighbour",1
"Suffolk","Townsman",1
"Suffolk","Warwick",3
"Suffolk","Whitmore",1
"Suffolk","Wife",1
"Suffolk","York",4
"Suffolk","Post",1
"Suffolk","Vaux",1
"Third Neighbour","York",1
"Townsman","Wife",1
"Warwick","York",6
"Warwick","Young Clifford",2
"Warwick","Vaux",1
"Warwick","Both",1
"York","Young Clifford",2
"York","Post",1
"York","Both",1
