"from","to","weight"
"Hastings","All",1
"Huntsman","King Edward Iv",1
"King Edward Iv","King Henry Vi",1
"King Edward Iv","Lady Grey",1
"King Edward Iv","Mayor",1
"King Edward Iv","Messenger",1
"King Edward Iv","Montague",4
"King Edward Iv","Oxford",6
"King Edward Iv","Post",1
"King Edward Iv","Prince Edward",2
"King Edward Iv","Queen Elizabeth",2
"King Edward Iv","Queen Margaret",2
"King Edward Iv","Second Messenger",1
"King Edward Iv","Second Watchman",1
"King Edward Iv","Soldier",1
"King Edward Iv","Somerset",6
"King Edward Iv","Third Watchman",1
"King Edward Iv","Warwick",4
"King Edward Iv","Nobleman",1
"King Edward Iv","All",1
"King Henry Vi","Lieutenant",1
"King Henry Vi","Messenger",1
"King Henry Vi","Montague",2
"King Henry Vi","Norfolk",1
"King Henry Vi","Northumberland",2
"King Henry Vi","Oxford",2
"King Henry Vi","Post",1
"King Henry Vi","Prince",1
"King Henry Vi","Prince Edward",3
"King Henry Vi","Queen Margaret",3
"King Henry Vi","Richard",2
"King Henry Vi","Second Keeper",1
"King Henry Vi","Somerset",1
"King Henry Vi","Son",1
"King Henry Vi","Warwick",4
"King Henry Vi","Westmoreland",1
"King Henry Vi","York",1
"King Lewis Xi","Oxford",1
"King Lewis Xi","Post",1
"King Lewis Xi","Prince Edward",1
"King Lewis Xi","Queen Margaret",1
"King Lewis Xi","Warwick",1
"Lady Grey","Nobleman",1
"Lieutenant","Oxford",1
"Lieutenant","Post",1
"Lieutenant","Somerset",1
"Lieutenant","Warwick",1
"Mayor","Montague",1
"Mayor","Soldier",1
"Mayor","All",1
"Messenger","Montague",1
"Messenger","Northumberland",1
"Messenger","Oxford",1
"Messenger","Prince",1
"Messenger","Prince Edward",2
"Messenger","Queen Margaret",2
"Messenger","Richard",3
"Messenger","Somerset",1
"Messenger","Warwick",2
"Messenger","York",1
"Messenger","John Mortimer",1
"Montague","Norfolk",1
"Montague","Northumberland",1
"Montague","Oxford",2
"Montague","Post",1
"Montague","Prince Edward",1
"Montague","Queen Elizabeth",1
"Montague","Queen Margaret",1
"Montague","Richard",2
"Montague","Second Messenger",1
"Montague","Soldier",1
"Montague","Somerset",2
"Montague","Warwick",3
"Montague","Westmoreland",1
"Montague","York",2
"Montague","John Mortimer",1
"Montague","All",1
"Norfolk","Northumberland",1
"Norfolk","Prince Edward",1
"Norfolk","Queen Margaret",1
"Norfolk","Richard",1
"Norfolk","Warwick",1
"Norfolk","Westmoreland",1
"Norfolk","York",1
"Northumberland","Prince",1
"Northumberland","Prince Edward",2
"Northumberland","Queen Margaret",3
"Northumberland","Richard",2
"Northumberland","Warwick",2
"Northumberland","Westmoreland",1
"Northumberland","York",2
"Oxford","Post",2
"Oxford","Prince Edward",3
"Oxford","Queen Margaret",3
"Oxford","Second Messenger",1
"Oxford","Second Watchman",1
"Oxford","Somerset",6
"Oxford","Third Watchman",1
"Oxford","Warwick",6
"Post","Prince Edward",1
"Post","Queen Elizabeth",1
"Post","Queen Margaret",1
"Post","Somerset",2
"Post","Warwick",2
"Prince","Prince Edward",1
"Prince","Queen Margaret",1
"Prince","Richard",1
"Prince","Warwick",1
"Prince Edward","Queen Margaret",6
"Prince Edward","Richard",2
"Prince Edward","Somerset",2
"Prince Edward","Son",1
"Prince Edward","Warwick",3
"Prince Edward","Westmoreland",1
"Prince Edward","York",1
"Queen Elizabeth","Rivers",1
"Queen Elizabeth","Somerset",1
"Queen Margaret","Richard",2
"Queen Margaret","Somerset",2
"Queen Margaret","Son",1
"Queen Margaret","Warwick",3
"Queen Margaret","Westmoreland",1
"Queen Margaret","York",2
"Richard","Warwick",5
"Richard","Westmoreland",1
"Richard","York",2
"Richard","John Mortimer",1
"Rutland","Tutor",1
"Second Messenger","Somerset",1
"Second Messenger","Warwick",1
"Second Watchman","Somerset",1
"Second Watchman","Third Watchman",1
"Second Watchman","Warwick",1
"Soldier","All",1
"Somerset","Third Watchman",1
"Somerset","Warwick",4
"Third Watchman","Warwick",1
"Warwick","Westmoreland",1
"Warwick","York",1
"Westmoreland","York",1
"York","John Mortimer",1
