"from","to","weight"
"13","38",3
"13","40",147
"13","41",11
"13","43",4
"13","44",1
"13","45",2
"13","47",21
"13","48",7
"13","50",40
"13","51",8
"13","53",20
"13","58",17
"13","60",2
"13","61",1
"13","62",2
"13","65",34
"13","66",28
"13","67",1
"13","68",7
"13","69",5
"13","70",9
"13","71",1
"13","72",7
"13","73",3
"13","74",29
"13","75",2
"13","76",6
"13","77",10
"13","81",10
"13","82",9
"13","84",4
"13","85",14
"13","86",2
"13","93",1
"13","106",24
"13","112",4
"13","115",1
"13","117",9
"13","121",6
"14","1",17
"14","2",9
"14","3",1
"14","4",1
"14","5",2
"14","7",21
"14","9",56
"14","10",1
"14","11",3
"14","12",3
"14","13",1450
"14","15",16
"14","17",15
"14","22",3
"14","25",4
"14","31",39
"14","32",12
"14","35",1
"14","36",1
"14","37",1
"14","38",2
"14","42",12
"14","44",45
"14","45",12
"14","47",1
"14","50",3
"14","53",3
"14","54",17
"14","56",13
"14","58",1
"14","59",33
"14","61",1
"14","62",1
"14","63",2
"14","64",4
"14","65",25
"14","66",6
"14","67",11
"14","68",5
"14","69",3
"14","70",1
"14","71",1
"14","72",1
"14","73",11
"14","74",9
"14","77",25
"14","80",19
"14","84",9
"14","85",1
"14","88",1
"14","90",19
"14","92",2
"14","94",131
"14","95",9
"14","97",7
"14","100",1
"14","103",1
"14","104",1
"14","112",7
"14","113",1
"14","115",1
"14","117",14
"15","1",37
"15","3",6
"15","4",1
"15","5",65
"15","7",23
"15","8",3
"15","9",20
"15","11",8
"15","12",162
"15","13",9
"15","14",13
"15","17",154
"15","23",1
"15","24",18
"15","25",16
"15","26",14
"15","27",66
"15","29",1
"15","30",18
"15","32",26
"15","33",102
"15","35",1
"15","36",1
"15","37",1
"15","39",23
"15","40",20
"15","42",6
"15","43",2
"15","44",1
"15","45",4
"15","48",3
"15","50",21
"15","54",295
"15","56",148
"15","61",55
"15","62",24
"15","64",3
"15","65",2
"15","66",44
"15","68",2
"15","71",12
"15","72",28
"15","73",29
"15","74",1
"15","77",6
"15","80",1
"15","81",17
"15","83",34
"15","88",94
"15","90",4
"15","96",292
"15","112",2
"15","113",12
"15","115",2
"15","117",44
"16","1",50
"16","3",2
"16","4",12
"16","6",3
"16","7",1
"16","8",21
"16","13",13
"16","23",1
"16","35",1
"16","37",1
"16","40",44
"16","44",1
"16","45",1
"16","50",4
"16","57",3
"16","98",1
"16","101",1
"16","106",1
"16","110",1
"16","115",1
"16","121",1
"17","1",30
"17","2",1
"17","3",185
"17","4",9
"17","8",6
"17","9",23
"17","13",18
"17","14",18
"17","15",160
"17","18",1
"17","19",9
"17","30",17
"17","35",1
"17","37",1
"17","38",2
"17","40",7
"17","45",1
"17","47",1
"17","48",4
"17","50",50
"17","53",16
"17","54",160
"17","56",162
"17","65",2
"17","66",6
"17","68",1
"17","69",1
"17","74",4
"17","76",1
"17","86",2
"17","104",1
"17","115",1
"18","1",15
"18","2",1
"18","3",125
"18","4",21
"18","5",1
"18","6",2
"18","7",16
"18","8",2
"18","9",2
"18","10",1
"18","13",11
"18","17",1
"18","19",58
"18","20",17
"18","21",5
"18","23",3
"18","24",4
"18","26",1
"18","27",12
"18","31",11
"18","32",4
"18","34",3
"18","35",3
"18","36",1
"18","37",6
"18","38",8
"18","40",4
"18","41",1
"18","42",3
"18","43",15
"18","44",7
"18","45",2
"18","46",3
"18","47",13
"18","48",8
"18","50",22
"18","51",3
"18","53",3
"18","55",48
"18","56",20
"18","57",116
"18","58",7
"18","62",1
"18","64",4
"18","66",10
"18","67",11
"18","68",4
"18","69",20
"18","71",2
"18","72",3
"18","74",2
"18","75",2
"18","76",11
"18","79",4
"18","80",37
"18","81",17
"18","82",1
"18","83",3
"18","84",13
"18","85",30
"18","86",11
"18","88",5
"18","89",1
"18","90",10
"18","91",3
"18","93",11
"18","94",11
"18","95",1
"18","96",2
"18","99",49
"18","101",2
"18","104",11
"18","107",55
"18","108",46
"18","109",31
"18","110",28
"18","111",9
"18","112",2
"18","115",5
"19","1",26
"19","4",1
"19","7",11
"19","9",9
"19","10",1
"19","17",9
"19","18",61
"19","21",1
"19","23",1
"19","35",1
"19","37",3
"19","38",10
"19","45",1
"19","47",2
"19","48",3
"19","50",2
"19","57",44
"19","58",1
"19","66",9
"19","67",9
"19","68",1
"19","69",6
"19","70",1
"19","75",16
"19","76",12
"19","79",6
"19","81",1
"19","82",11
"19","84",12
"19","85",2
"19","86",26
"19","89",3
"19","90",8
"19","91",9
"19","93",11
"19","94",1
"19","101",19
"20","1",3
"20","2",3
"20","3",177
"20","4",13
"20","6",11
"20","7",11
"20","8",20
"20","10",1
"20","13",30
"20","18",17
"20","21",1
"20","22",27
"20","23",2
"20","25",2
"20","28",16
"20","29",4
"20","30",10
"20","33",2
"20","35",17
"20","36",1
"20","37",2
"20","38",1
"20","40",1
"20","42",18
"20","43",1
"20","45",6
"20","50",18
"20","51",12
"20","52",13
"20","53",4
"20","57",2
"20","62",11
"20","63",21
"20","64",1
"20","70",2
"20","75",1
"20","81",2
"20","83",4
"20","94",27
"20","95",10
"20","98",11
"20","102",1
"20","111",1
"20","112",3
"20","115",1
"20","128",1
"20","149",1
"20","151",1
"21","1",1
"21","7",23
"21","10",50
"21","18",5
"21","22",4
"21","23",3
"21","29",5
"21","33",12
"21","34",2
"21","35",1
"21","37",1
"21","42",2
"21","43",25
"21","44",1
"21","45",6
"21","46",4
"21","47",28
"21","48",10
"21","49",1
"21","56",18
"21","57",6
"21","68",12
"21","69",20
"21","70",35
"21","72",15
"21","75",36
"21","76",24
"21","80",2
"21","82",19
"21","84",44
"21","85",8
"21","86",86
"21","88",52
"21","89",24
"21","90",13
"21","94",3
"21","98",7
"21","112",1
"21","115",1
"21","133",1
"21","151",2
"22","1",2
"22","2",13
"22","6",13
"22","7",28
"22","10",1
"22","14",1
"22","15",1
"22","20",11
"22","21",1
"22","23",1
"22","27",1
"22","29",16
"22","33",9
"22","36",2
"22","37",3
"22","38",7
"22","39",1
"22","42",35
"22","43",4
"22","44",1
"22","45",7
"22","56",2
"22","58",6
"22","63",6
"22","64",2
"22","65",1
"22","68",1
"22","70",5
"22","72",1
"22","75",1
"22","77",1
"22","85",1
"22","88",1
"22","90",1
"22","91",1
"22","93",8
"22","94",12
"22","95",13
"22","98",18
"22","104",2
"22","105",2
"22","149",2
"22","151",3
"23","1",5
"23","2",2
"23","4",1
"23","5",1
"23","7",1
"23","8",1
"23","10",4
"23","13",1
"23","15",2
"23","18",4
"23","20",1
"23","21",4
"23","22",4
"23","24",9
"23","26",6
"23","28",1
"23","29",77
"23","30",1
"23","31",1
"23","32",14
"23","33",4
"23","34",13
"23","35",1
"23","36",1
"23","37",1
"23","39",4
"23","42",4
"23","43",1
"23","45",13
"23","46",14
"23","47",1
"23","48",3
"23","50",3
"23","51",15
"23","52",12
"23","56",3
"23","57",2
"23","58",30
"23","63",1
"23","64",1
"23","68",2
"23","70",1
"23","73",1
"23","75",2
"23","77",2
"23","80",1
"23","81",4
"23","83",19
"23","85",1
"23","86",15
"23","87",1
"23","90",3
"23","93",7
"23","94",14
"23","98",3
"23","103",6
"23","104",5
"23","105",5
"23","109",1
"23","112",3
"23","113",2
"23","115",2
"23","118",1
"23","128",1
"23","130",1
"23","149",1
"23","151",1
"24","1",1
"24","3",18
"24","5",3
"24","7",3
"24","8",16
"24","15",18
"24","18",4
"24","23",9
"24","25",16
"24","26",59
"24","27",10
"24","29",4
"24","30",5
"24","31",5
"24","32",44
"24","34",41
"24","35",1
"24","37",1
"24","39",5
"24","42",1
"24","44",2
"24","45",48
"24","46",1
"24","51",25
"24","60",20
"24","62",2
"24","66",44
"24","72",1
"24","77",8
"24","80",2
"24","81",4
"24","83",45
"24","87",1
"24","90",2
"24","103",7
"24","105",4
"24","112",9
"24","113",1
"24","115",1
"24","117",3
"25","1",1
"25","2",1
"25","3",1
"25","5",1
"25","8",1
"25","9",8
"25","11",10
"25","12",8
"25","14",5
"25","15",16
"25","20",2
"25","24",16
"25","26",50
"25","27",19
"25","30",13
"25","31",44
"25","32",11
"25","35",1
"25","37",1
"25","38",1
"25","45",6
"25","46",2
"25","50",1
"25","60",3
"25","66",5
"25","71",1
"25","72",6
"25","80",1
"25","90",1
"25","103",1
"25","149",1
"26","1",1
"26","3",21
"26","9",1
"26","15",22
"26","18",5
"26","21",1
"26","23",10
"26","24",100
"26","25",72
"26","27",51
"26","30",14
"26","31",5
"26","32",83
"26","35",1
"26","36",1
"26","37",1
"26","38",2
"26","39",4
"26","41",1
"26","42",7
"26","44",2
"26","45",113
"26","50",1
"26","51",9
"26","52",1
"26","60",10
"26","62",1
"26","64",1
"26","66",42
"26","77",5
"26","80",16
"26","81",4
"26","83",48
"26","86",3
"26","87",3
"26","90",4
"26","100",1
"26","103",4
"26","104",4
"26","105",3
"26","112",1
"26","113",2
"26","115",4
"26","117",4
"26","149",5
"27","1",1
"27","3",67
"27","4",11
"27","5",26
"27","7",2
"27","8",27
"27","9",1
"27","10",1
"27","13",37
"27","15",68
"27","18",12
"27","22",1
"27","24",10
"27","25",20
"27","26",51
"27","28",4
"27","30",1
"27","31",7
"27","32",12
"27","35",2
"27","37",2
"27","38",7
"27","39",56
"27","40",30
"27","42",14
"27","43",9
"27","44",2
"27","45",13
"27","46",1
"27","47",34
"27","48",7
"27","50",85
"27","53",3
"27","54",30
"27","56",8
"27","60",1
"27","62",64
"27","63",12
"27","64",9
"27","66",61
"27","67",5
"27","68",10
"27","69",21
"27","70",1
"27","72",7
"27","74",1
"27","75",2
"27","76",10
"27","77",16
"27","80",9
"27","81",77
"27","83",4
"27","84",9
"27","85",1
"27","86",3
"27","87",1
"27","90",12
"27","93",13
"27","101",14
"27","102",7
"27","112",5
"27","113",2
"27","115",1
"27","117",2
"27","124",2
"28","1",1
"28","8",2
"28","20",15
"28","23",1
"28","27",4
"28","29",32
"28","35",1
"28","37",1
"28","39",2
"28","45",1
"28","54",9
"28","60",1
"28","83",9
"28","102",2
"28","115",1
"29","1",1
"29","2",7
"29","3",3
"29","4",12
"29","5",3
"29","7",21
"29","8",1
"29","10",7
"29","15",1
"29","20",4
"29","21",5
"29","22",44
"29","23",77
"29","24",4
"29","28",36
"29","30",29
"29","31",4
"29","33",4
"29","34",4
"29","35",1
"29","36",2
"29","37",1
"29","39",59
"29","42",68
"29","43",27
"29","45",13
"29","46",5
"29","48",7
"29","49",2
"29","50",6
"29","52",6
"29","53",2
"29","54",39
"29","56",9
"29","57",5
"29","58",53
"29","59",1
"29","63",12
"29","70",3
"29","71",1
"29","75",10
"29","77",4
"29","80",19
"29","81",12
"29","82",2
"29","83",19
"29","85",3
"29","86",1
"29","88",9
"29","89",1
"29","90",5
"29","93",6
"29","94",28
"29","95",2
"29","98",6
"29","100",3
"29","102",1
"29","104",4
"29","109",1
"29","112",3
"29","115",4
"29","119",15
"29","120",17
"29","122",1
"29","130",1
"30","1",2
"30","3",21
"30","4",4
"30","5",10
"30","7",18
"30","8",14
"30","10",1
"30","13",18
"30","15",19
"30","17",21
"30","18",1
"30","20",10
"30","23",1
"30","24",5
"30","25",13
"30","26",7
"30","27",1
"30","29",28
"30","31",1
"30","32",15
"30","33",19
"30","35",12
"30","36",4
"30","37",2
"30","39",9
"30","44",1
"30","45",17
"30","46",2
"30","47",11
"30","50",1
"30","54",19
"30","66",1
"30","67",1
"30","68",1
"30","70",1
"30","82",1
"30","83",20
"30","84",2
"30","94",1
"30","95",9
"30","100",1
"30","103",1
"30","104",16
"30","112",3
"30","115",1
"31","1",1
"31","3",2
"31","5",2
"31","6",3
"31","7",2
"31","11",10
"31","12",9
"31","13",1
"31","14",41
"31","15",2
"31","18",13
"31","21",1
"31","22",2
"31","23",1
"31","24",11
"31","25",72
"31","26",8
"31","27",7
"31","29",4
"31","30",1
"31","32",7
"31","33",2
"31","35",1
"31","36",1
"31","37",3
"31","42",16
"31","45",9
"31","46",1
"31","54",2
"31","57",1
"31","58",1
"31","62",3
"31","63",14
"31","66",2
"31","67",2
"31","70",10
"31","71",4
"31","72",2
"31","74",2
"31","75",1
"31","80",14
"31","87",2
"31","95",3
"31","103",7
"31","104",5
"31","105",1
"31","112",1
"31","115",3
"32","1",1
"32","2",1
"32","3",30
"32","5",14
"32","7",27
"32","8",49
"32","9",26
"32","10",1
"32","11",6
"32","13",3
"32","14",15
"32","15",43
"32","18",5
"32","22",1
"32","23",15
"32","24",80
"32","25",19
"32","26",128
"32","27",19
"32","30",42
"32","31",9
"32","34",1
"32","35",1
"32","36",1
"32","37",2
"32","39",8
"32","42",3
"32","44",12
"32","45",15
"32","46",2
"32","47",1
"32","50",3
"32","51",22
"32","52",5
"32","54",5
"32","59",4
"32","62",1
"32","66",86
"32","67",5
"32","70",1
"32","77",10
"32","80",9
"32","83",68
"32","86",2
"32","87",5
"32","89",1
"32","94",3
"32","95",2
"32","97",1
"32","100",1
"32","103",3
"32","104",14
"32","105",1
"32","112",7
"32","113",2
"32","115",1
"32","117",9
"32","128",1
"32","149",2
"33","1",9
"33","2",27
"33","4",3
"33","5",42
"33","7",15
"33","8",1
"33","10",1
"33","11",10
"33","12",2
"33","15",133
"33","20",3
"33","21",13
"33","22",26
"33","23",4
"33","29",4
"33","30",19
"33","31",2
"33","34",10
"33","35",1
"33","37",1
"33","42",37
"33","43",1
"33","45",1
"33","46",4
"33","48",1
"33","54",55
"33","56",2
"33","58",42
"33","61",27
"33","62",5
"33","63",19
"33","64",1
"33","74",1
"33","83",49
"33","90",3
"33","93",4
"33","94",2
"33","96",1
"33","98",12
"33","104",7
"33","106",3
"33","115",1
"33","117",20
"33","118",7
"33","130",2
"33","151",3
"34","1",1
"34","2",2
"34","4",3
"34","7",1
"34","13",1
"34","18",3
"34","21",3
"34","23",13
"34","24",41
"34","29",4
"34","32",1
"34","33",10
"34","35",1
"34","37",1
"34","39",5
"34","45",4
"34","46",2
"34","50",1
"34","51",1
"34","52",1
"34","68",1
"34","73",1
"34","83",14
"34","98",4
"34","103",2
"34","104",1
"34","112",1
"34","115",1
"35","1",8
"35","2",1
"35","3",274
"35","4",43
"35","5",1
"35","6",2
"35","7",6
"35","8",2
"35","9",1
"35","10",1
"35","11",1
"35","12",1
"35","13",54
"35","14",1
"35","15",1
"35","16",1
"35","17",1
"35","18",3
"35","19",1
"35","20",17
"35","21",1
"35","22",1
"35","23",1
"35","24",1
"35","25",1
"35","26",1
"35","27",3
"35","28",1
"35","29",1
"35","30",12
"35","31",1
"35","32",1
"35","33",1
"35","34",1
"35","36",1
"35","37",3
"35","38",2
"35","39",2
"35","40",1
"35","41",1
"35","42",1
"35","43",1
"35","44",1
"35","45",4
"35","46",2
"35","47",1
"35","48",1
"35","49",1
"35","50",19
"35","51",5
"35","52",1
"35","53",17
"35","54",1
"35","55",1
"35","56",1
"35","57",1
"35","58",19
"35","59",1
"35","60",1
"35","61",1
"35","62",16
"35","63",1
"35","64",1
"35","65",1
"35","66",1
"35","67",1
"35","68",2
"35","69",1
"35","70",1
"35","71",1
"35","72",1
"35","73",1
"35","74",1
"35","75",1
"35","76",1
"35","77",1
"35","78",1
"35","79",1
"35","80",1
"35","81",6
"35","82",1
"35","83",2
"35","84",1
"35","85",5
"35","86",1
"35","87",1
"35","88",1
"35","89",1
"35","90",1
"35","91",1
"35","93",3
"35","94",1
"35","95",1
"35","96",1
"35","98",1
"35","99",1
"35","100",1
"35","101",2
"35","102",1
"35","103",1
"35","104",1
"35","105",1
"35","106",12
"35","107",1
"35","108",1
"35","109",1
"35","110",1
"35","112",1
"35","113",2
"35","115",1
"35","116",1
"35","117",1
"35","118",1
"35","119",1
"35","120",1
"35","121",1
"35","122",1
"35","123",1
"35","124",1
"35","125",1
"35","126",1
"35","128",1
"35","129",1
"35","130",1
"35","133",1
"35","136",2
"35","149",1
"35","151",1
"36","1",8
"36","9",1
"36","15",1
"36","18",1
"36","29",1
"36","30",1
"36","32",1
"36","37",27
"36","38",64
"36","39",1
"36","44",1
"36","45",3
"36","47",3
"36","53",3
"36","70",1
"36","80",1
"36","103",1
"36","117",1
"36","149",4
"37","1",34
"37","2",1
"37","3",1
"37","4",1
"37","5",1
"37","6",1
"37","7",1
"37","8",1
"37","9",1
"37","10",1
"37","11",1
"37","12",1
"37","13",1
"37","14",1
"37","15",1
"37","16",1
"37","17",1
"37","18",6
"37","19",3
"37","20",1
"37","21",1
"37","22",3
"37","23",1
"37","24",1
"37","25",1
"37","26",1
"37","27",2
"37","28",1
"37","29",1
"37","30",1
"37","31",2
"37","32",1
"37","33",1
"37","34",1
"37","35",1
"37","36",55
"37","38",90
"37","39",2
"37","40",1
"37","41",1
"37","42",2
"37","43",1
"37","44",1
"37","45",4
"37","46",1
"37","47",3
"37","48",1
"37","49",1
"37","50",1
"37","51",1
"37","52",1
"37","53",1
"37","54",1
"37","55",1
"37","56",1
"37","57",1
"37","58",1
"37","59",2
"37","60",1
"37","61",1
"37","62",1
"37","63",6
"37","64",1
"37","65",1
"37","66",2
"37","67",1
"37","68",1
"37","69",2
"37","70",2
"37","71",1
"37","72",2
"37","73",1
"37","74",1
"37","75",1
"37","76",1
"37","77",1
"37","78",1
"37","79",1
"37","80",2
"37","81",1
"37","82",1
"37","83",1
"37","84",1
"37","85",1
"37","86",2
"37","87",1
"37","88",1
"37","89",1
"37","90",6
"37","91",1
"37","92",1
"37","93",1
"37","94",2
"37","95",1
"37","96",1
"37","97",1
"37","98",1
"37","99",1
"37","100",2
"37","101",1
"37","102",1
"37","103",3
"37","104",1
"37","105",1
"37","106",1
"37","107",1
"37","108",1
"37","109",1
"37","110",1
"37","111",1
"37","112",1
"37","113",1
"37","114",1
